X,Y,Z
329849.346274916,7743358.10176665,407.411004142238
329849.3464986,7743363.80551445,407.551579666406
329849.36674375,7743369.25075757,407.688088387786
329849.346771204,7743375.21257348,407.839710870818
329849.346864477,7743380.91597195,407.98717256358
329849.347024779,7743386.61949106,408.136839426842
329849.3472618,7743392.32313102,408.28865105855
329849.347587159,7743398.02689054,408.442531906528
329849.348015019,7743403.73076551,408.598380230104
329849.348562795,7743409.43474674,408.756050047897
329849.349251863,7743415.13881643,408.915322789302
329849.351231924,7743420.36982827,409.063596198938
329849.341675881,7743423.65466707,409.155217040001
329849.341730462,7743429.35876313,409.316620917187
329849.341871939,7743435.06299734,409.477570906463
329849.34211557,7743440.76733515,409.636785634108
329849.342475413,7743446.47171705,409.792503018663
329849.342959673,7743452.17605442,409.942399616817
329849.343564114,7743457.88023141,410.083549035628
329849.344265,7743463.58411614,410.212448784444
329849.345013624,7743469.28758342,410.325138470938
329849.345735624,7743474.9905468,410.417425991126
329849.675688146,7743480.89119575,410.498858643884
329849.360714673,7743486.39235046,410.525467746442
329849.259753719,7743492.09256051,410.530680570366
329849.521262696,7743497.84283055,410.517760126147
329849.700307141,7743503.50051091,410.471365876451
329849.345277435,7743509.20306203,410.375067255153
329849.344394204,7743514.90608151,410.267741924552
329849.343521764,7743520.60955112,410.14118425167
329849.342766399,7743526.31325509,410.001870519776
329849.342190887,7743532.01689107,409.856781278087
329849.341802081,7743537.72014071,409.712882019899
329849.3415517,7743543.42273726,409.576649457063
329849.341334892,7743549.1245254,409.453694558242
329849.340950592,7743554.82561838,409.348013328299
329849.340098803,7743560.52688105,409.258946330386
329849.339017574,7743566.23018152,409.173510447187
329849.354293703,7743574.75968434,409.025844416278
329849.353384719,7743580.46193991,408.917065101903
329849.352466754,7743586.16459294,408.804586843311
329849.351603165,7743591.86756713,408.691535206016
329849.350861966,7743597.57076539,408.581448177701
329849.350289605,7743603.27404805,408.477837081401
329849.349907157,7743608.97728092,408.383624749408
329849.34972207,7743614.68042324,408.301125918218
329849.349723199,7743620.38372115,408.23495492133
329849.349615208,7743626.08707906,408.198471182446
329849.349491526,7743631.78951433,408.18671867898
329849.349475592,7743637.49133421,408.180936522795
329849.349468996,7743643.19290491,408.172930167221
329849.349432018,7743648.89434525,408.158962184524
329849.349343095,7743654.59571342,408.136478547282
329849.34918448,7743660.29706803,408.103302123754
329849.348940874,7743665.99848292,408.057485897865
329849.348600322,7743671.70004914,407.997317334438
329849.348156226,7743677.40187266,407.921373800696
329849.34761053,7743683.10406726,407.828625599752
329849.346253439,7743694.50992105,407.591472507654
329849.34550119,7743700.21361426,407.448463447091
329849.344799837,7743705.91778073,407.291753495118
329849.344216458,7743711.62226734,407.124557005671
329849.343819049,7743717.32682474,406.95106063726
329849.343672265,7743723.03112306,406.776291887219
329849.343834355,7743728.73477924,406.605970456802
329849.344351573,7743734.43738625,406.446403751233
329849.345231779,7743740.13850159,406.304584799673
329849.347854304,7743743.43755988,406.233478160026
329849.346405414,7743748.66606007,406.14365232486
329849.34576161,7743754.37186203,406.077417517828
329849.345452847,7743760.07632486,406.038823164578
329849.345247045,7743765.77964601,406.018587140088
329849.345080828,7743771.48204415,406.008038071688
329849.344937212,7743777.18364167,405.999354995573
329849.344817636,7743782.88453432,405.985393491911
329849.34473684,7743788.58483707,405.959591669644
329849.344720758,7743794.2847133,405.915857816779
329849.344806245,7743799.98440077,405.848435732402
329849.345040308,7743805.6842472,405.751830291602
329849.345465064,7743811.38475958,405.621068423535
329849.34605732,7743817.08660136,405.452825443383
329849.346639475,7743822.79036843,405.247496511721
329849.346903451,7743828.49617846,405.010581014832
329849.346712401,7743834.20362088,404.751637865223
329849.346218285,7743839.91199156,404.482242808004
329849.345124292,7743845.6199474,404.214120592504
329849.343603911,7743851.32657812,403.957806186313
329849.341934691,7743857.03136211,403.721736521821
329849.340393545,7743862.73428177,403.51119009264
329849.354572573,7743871.24677216,403.247762018483
329849.353665586,7743876.95293648,403.103128717031
329849.352821616,7743882.65799146,402.981747448813
329849.352084315,7743888.36219781,402.881126975582
329849.351463693,7743894.06577571,402.799029985253
329849.35095452,7743899.76889651,402.733540066426
329849.350545789,7743905.47168936,402.683034096763
329849.350225014,7743911.17425069,402.646131955983
329849.349980012,7743916.87665243,402.621648142088
329849.349799563,7743922.57894846,402.608551918604
329849.349673587,7743928.28117933,402.605936158328
329849.349593132,7743933.98337576,402.612993693509
329849.349550314,7743939.68556125,402.628999813746
329849.349538232,7743945.38775401,402.6532997401
329849.349550879,7743951.08996851,402.685300136008
329849.349583046,7743956.79221673,402.724463917222
329849.34963019,7743962.49450924,402.770307767691
329849.349688247,7743968.19685612,402.822401826342
329849.349753361,7743973.89926763,402.880370935984
329849.349821523,7743979.6017547,402.943896575339
329849.349888102,7743985.30432879,403.012718070002
329849.349947329,7743991.00700121,403.086630902322
329849.349991847,7743996.70978144,403.165479112747
329849.350012505,7744002.41267456,403.249138443285
329849.349998639,7744008.11567823,403.337487900853
329849.346736158,7744012.37335986,403.407194070058
329849.345714503,7744016.64606548,403.477960762767
329849.34606198,7744022.34827722,403.577113019991
329849.346371091,7744028.05063192,403.679980079582
329849.346637143,7744033.75312186,403.78598152487
329849.346855831,7744039.45573402,403.894384760238
329849.347023762,7744045.15844995,404.004322716505
329849.34713891,7744050.86124633,404.114822020102
329849.347201007,7744056.56409581,404.224836603762
329849.347211931,7744062.26696824,404.333283738489
329849.347176044,7744067.96983226,404.439081417242
329849.347100436,7744073.67265697,404.541187120061
329849.346995029,7744079.37541381,404.638637853752
329849.346872466,7744085.07807812,404.730589889834
329849.35967716,7744090.96770097,404.819028454377
329849.34676775,7744096.48280046,404.895405247768
329849.346812308,7744102.1848165,404.967426892341
329849.346885295,7744107.88673066,405.032217679298
329849.347009485,7744113.5885689,405.089565850083
329849.34721687,7744119.29034645,405.138957152539
329849.347563203,7744124.99206439,405.179014557853
329849.348188294,7744130.69402358,405.207500584822
329849.349183341,7744136.39956976,405.265439705594
329849.349503073,7744142.10449167,405.429065092994
329849.349255922,7744147.80561494,405.55436022535
329849.348662811,7744153.50647513,405.64191207104
329849.348094457,7744159.20760891,405.707026326893
329849.347633881,7744164.90885012,405.758109230716
329849.347270523,7744170.61007457,405.798919281547
329849.346985238,7744176.31124014,405.831185698976
329849.34676488,7744182.01234696,405.85579300941
329849.346601573,7744187.71341307,405.873276499383
329849.346490399,7744193.41446251,405.884040116416
329849.34642753,7744199.11551983,405.888459744956
329849.346409086,7744204.81660766,405.886934759107
329849.346430555,7744210.51774543,405.879913366376
329849.346486612,7744216.2189488,405.867902919653
329849.346571208,7744221.92022927,405.851470600283
329849.34667782,7744227.62159413,405.831237475773
329849.346799794,7744233.32304657,405.807867912229
329849.346930687,7744239.024586,405.782055866667
329849.347064598,7744244.72620859,405.754509352577
329849.347196408,7744250.42790793,405.725934211336
329849.347321948,7744256.12967573,405.697018166549
329849.347438069,7744261.83150256,405.668415968789
329849.347542633,7744267.53337851,405.640736259828
329849.347634441,7744273.23529377,405.614530618122
329849.347713124,7744278.93723902,405.590285110506
329849.347779015,7744284.63920587,405.568414625114
329849.347833009,7744290.34118681,405.549260559384
329849.347876442,7744296.04317584,405.533088543033
329849.34791096,7744301.74516811,405.520095452474
329849.347938397,7744307.4471602,405.510412768633
329849.34796066,7744313.14915001,405.504115642085
329849.347979619,7744318.85113678,405.501233125067
329849.347996996,7744324.55312091,405.501759593685
329849.348014308,7744330.2551038,405.505665510681
329849.348032846,7744335.95708757,405.51290916759
329849.348053486,7744341.65907508,405.523443378692
329849.348076882,7744347.36106943,405.537225264258
329849.348103365,7744353.06307394,405.554218716456
329849.348132988,7744358.76509196,405.574396918938
329849.34816556,7744364.4671267,405.597742128173
329849.348200666,7744370.16918122,405.624243902073
329849.348237726,7744375.87125815,405.653896187784
329849.348276004,7744381.57335984,405.686692746217
329849.34831466,7744387.27548816,405.7226237572
329849.348352779,7744392.97764451,405.761671877267
329849.348389417,7744398.67982975,405.803809093549
329849.348423639,7744404.38204426,405.848994437698
329849.348454556,7744410.08428788,405.897172695438
329849.348481509,7744415.78655978,405.948273752918
329849.348503412,7744421.48885954,406.002213218565
329849.348520141,7744427.19118525,406.058898174234
329849.348531187,7744432.89353555,406.118221320651
329849.348536338,7744438.5959088,406.180069598872
329849.349135317,7744443.82194295,406.238284310802
329849.346567254,7744447.13287226,406.277126360126
329849.346630012,7744452.83475297,406.344752943726
329849.346687721,7744458.53668012,406.414494127542
329849.346739675,7744464.23865134,406.486238558661
329849.34678536,7744469.9406642,406.559881620022
329849.34682445,7744475.64271634,406.635326493489
329849.346856768,7744481.34480552,406.712484877035
329849.346882247,7744487.04692976,406.791277198102
329849.346900883,7744492.74908731,406.871632373552
329849.346912699,7744498.45127671,406.953487182544
329849.3469177,7744504.15349678,407.036785328278
329849.346915845,7744509.85574655,407.121476266233
329849.346907018,7744515.55802526,407.207513874688
329849.346891012,7744521.26033227,407.294855036424
329849.346867512,7744526.96266703,407.383458193056
329849.346836095,7744532.66502898,407.473281923337
329849.346796225,7744538.36741748,407.564283588048
329849.334761719,7744544.45592345,407.662696523461
329849.346817139,7744549.77239113,407.749648282798
329849.346908544,7744555.4749985,407.843910370571
329849.34698799,7744561.17762113,407.939142496977
329849.34705477,7744566.88025723,408.035279456616
329849.347108136,7744572.58290471,408.132249852533
329849.347147328,7744578.28556114,408.229975190315
329849.347171595,7744583.98822373,408.328369821585
329849.34718022,7744589.69088937,408.427340906257
329849.347172548,7744595.39355459,408.52678852684
329849.347148006,7744601.09621562,408.626605883271
329849.347106127,7744606.79886836,408.726679287688
329849.34704657,7744612.50150864,408.82689004646
329849.346969133,7744618.20413185,408.927112973178
329849.346873773,7744623.90673336,409.027218199241
329849.346736158,7744628.17035113,409.101148577802
329849.347877364,7744632.43571303,409.176434719776
329849.347900269,7744638.13837187,409.275659099614
329849.347907145,7744643.84102804,409.374284719884
329849.347897912,7744649.54367723,409.472168495059
329849.34787265,7744655.24631511,409.569166504043
329849.347831607,7744660.94893736,409.665134769707
329849.347775191,7744666.65153978,409.759930023193
329849.347703967,7744672.35411828,409.853410444551
329849.347618651,7744678.05666896,409.945436373322
329849.347520095,7744683.75918815,410.035870982796
329849.347409276,7744689.46167247,410.124580913521
329849.347287283,7744695.16411882,410.211436861487
329849.3471553,7744700.86652447,410.296314117927
329849.347014589,7744706.56888702,410.379093057251
329849.346703816,7744723.67574783,410.613716532679
329849.346669159,7744729.3779602,410.687009803784
329849.346629738,7744735.08011916,410.757695068219
329849.346586827,7744740.78222502,410.825690425559
329849.346541655,7744746.48427845,410.890920812225
329849.3464954,7744752.18628047,410.953317990331
329849.346449169,7744757.88823244,411.012820468708
329849.346403996,7744763.59013599,411.069373357896
329849.346360828,7744769.29199304,411.12292816188
329849.346320523,7744774.99380571,411.17344251184
329849.346283844,7744780.69557636,411.220879848768
329849.346251456,7744786.39730746,411.265209064632
329849.346223933,7744792.09900168,411.306404113669
329849.346201752,7744797.80066174,411.344443608075
329849.346185301,7744803.50229046,411.379310413993
329849.346174886,7744809.20389073,411.41099126555
329849.346170729,7744814.90546548,411.43947641546
329849.346172983,7744820.60701763,411.464759340803
329849.34618173,7744826.30855017,411.486836521983
329849.346196988,7744832.01006607,411.50570731072
329849.346218718,7744837.71156829,411.521373900352
329849.346246821,7744843.41305982,411.533841186382
329849.346281141,7744849.1145437,411.543117837707
329849.346321464,7744854.81602287,411.549215336182
329849.346367513,7744860.51750032,411.552149185312
329849.346418949,7744866.21897905,411.551939280363
329849.34647536,7744871.92046201,411.548610480397
329849.346536259,7744877.62195213,411.542193256575
329849.346601081,7744883.32345225,411.532724368713
329849.346669174,7744889.02496517,411.520247541365
329849.346739804,7744894.72649352,411.50481410994
329849.346812147,7744900.42803979,411.486483605508
329849.346885302,7744906.12960629,411.465324243411
329849.34695829,7744911.83119506,411.44141340529
329849.347030065,7744917.5328079,411.414837752647
329849.34709953,7744923.23444627,411.385693473203
329849.347165547,7744928.93611129,411.354086234788
329849.34722696,7744934.63780371,411.320131025299
329849.347282615,7744940.3395239,411.283951851661
329849.347331374,7744946.04127181,411.245681307018
329849.347372146,7744951.743047,411.205460019657
329849.347403902,7744957.44484863,411.163435999757
329849.347425696,7744963.14667546,411.119763902192
329849.347436686,7744968.84852593,411.074604224496
329849.347436149,7744974.55039811,411.028122458942
329849.347423495,7744980.25228978,410.980488217246
329849.34739828,7744985.9541985,410.931874344659
329849.347360212,7744991.65612157,410.882456038838
329849.347309161,7744997.35805616,410.832409986296
329849.347245157,7745003.05999932,410.781913527512
329849.347168394,7745008.76194802,410.731143858948
329849.347079224,7745014.46389921,410.680277278543
329849.346978158,7745020.16584987,410.629488478634
329849.346703015,7745037.27173248,410.479300482668
329849.346657615,7745042.97371927,410.430519331941
329849.346602439,7745048.67569206,410.382645240821
329849.346538473,7745054.37764852,410.335831097171
329849.346466789,7745060.07958658,410.290224571025
329849.346388528,7745065.78150447,410.245967764192
329849.346304889,7745071.48340072,410.203196888691
329849.346217108,7745077.18527417,410.162041970103
329849.346126446,7745082.88712399,410.12262657181
329849.34603417,7745088.58894965,410.085067536933
329849.345941544,7745094.29075097,410.04947474498
329849.345849807,7745099.99252806,410.015950881131
329849.345760167,7745105.69428134,409.984591135547
329849.345673773,7745111.39601152,409.955483313545
329849.345591729,7745117.09771961,409.928707172035
329849.345515027,7745122.79940682,409.904335071963
329849.34544468,7745128.50107476,409.882429530907
329849.345381455,7745134.20272503,409.863046310352
329849.345326115,7745139.90435958,409.846232263858
329849.345279287,7745145.60598048,409.832025547793
329849.34524148,7745151.30758994,409.820455589974
329849.345213081,7745157.00919028,409.811543010004
329849.345194349,7745162.71078387,409.805299568432
329849.345185418,7745168.41237314,409.801728148003
329849.345186293,7745174.11396051,409.800822770229
329849.345196855,7745179.81554837,409.802568650172
329849.34521686,7745185.51713907,409.806942291995
329849.345245951,7745191.21873483,409.813911627385
329849.345283661,7745196.92033776,409.8234361984
329849.34532942,7745202.62194984,409.835467385707
329849.345382571,7745208.32357282,409.849948682547
329849.345442376,7745214.0252083,409.866816014017
329849.345508031,7745219.72685763,409.885998100686
329849.345578679,7745225.42852193,409.907416864706
329849.345653426,7745231.13020209,409.930987872742
329849.345731346,7745236.83189873,409.956620800351
329849.345811513,7745242.53361223,409.98422005831
329849.345892998,7745248.2353427,410.013685157364
329849.34597489,7745253.93709002,410.044911405051
329849.34605631,7745259.63885384,410.077790463656
329849.346136418,7745265.34063357,410.112210954716
329849.34621443,7745271.04242843,410.148059072474
329849.346289624,7745276.74423745,410.185219200573
329849.346361346,7745282.4460595,410.223574526592
329849.346429022,7745288.14789329,410.263007648842
329849.346492157,7745293.84973746,410.303401170312
329849.346550342,7745299.55159051,410.344638274635
329849.346603256,7745305.25345092,410.386603279574
329849.346650662,7745310.9553171,410.429182163681
329849.346692409,7745316.65718747,410.472263061236
329849.728211634,7745322.5041213,410.519200755992
329849.346907356,7745333.76297027,410.603449426484
329849.346995839,7745339.4649361,410.647482318001
329849.347078075,7745345.16689995,410.691504467926
329849.347154173,7745350.86886033,410.735425455301
329849.347224304,7745356.5708159,410.779159247831
329849.347288685,7745362.27276543,410.822624626233
329849.347347583,7745367.97470782,410.865745263176
329849.347401307,7745373.6766421,410.908450225873
329849.347450156,7745379.37856741,410.950672395897
329849.347494509,7745385.08048309,410.992350963703
329849.347534722,7745390.78238855,411.033429811939
329849.34757117,7745396.48428337,411.073857822372
329849.34760423,7745402.18616721,411.113588834838
329849.347634276,7745407.88803989,411.152581552385
329849.347661675,7745413.58990131,411.190799423124
329849.347686784,7745419.29175148,411.228210501454
329849.347709945,7745424.99359048,411.264787256598
329849.34773148,7745430.69541858,411.300506054628
329849.347751697,7745436.39723595,411.335348708327
329849.347770879,7745442.09904298,411.369299668977
329849.347789285,7745447.80083997,411.402347099791
329849.347807156,7745453.50262741,411.434483075784
329849.347824703,7745459.2044058,411.465702905444
329849.347842119,7745464.90617548,411.496005376349
329849.34785957,7745470.60793711,411.525390489651
329849.347877201,7745476.30969118,411.553862630777
329849.347895135,7745482.01143823,411.581428015137
329849.347913476,7745487.71317879,411.60809508433
329849.347932305,7745493.41491342,411.633874307381
329849.347951687,7745499.11664264,411.65877798815
329849.347971671,7745504.81836698,411.682820079741
329849.34799229,7745510.52008694,411.70601600641
329849.348013561,7745516.22180303,411.72838249354
329849.3480355,7745521.92351571,411.74993742623
329849.348058078,7745527.62522543,411.770699679064
329849.348081304,7745533.32693262,411.790688820227
329849.348105147,7745539.0286377,411.809925332836
329849.348129577,7745544.73034103,411.828430196356
329849.348154558,7745550.43204299,411.846224852018
329849.34818005,7745556.1337439,411.863331093283
329849.348206008,7745561.83544406,411.87977096465
329849.348232384,7745567.53714377,411.895566668531
329849.348259129,7745573.23884328,411.910740479923
329849.348286191,7745578.94054283,411.925314668579
329849.348313519,7745584.64224263,411.939311428333
329849.345884231,7745593.19156626,411.959257153212
329849.345870416,7745598.89339549,411.971907070916
329851.052085784,7743483.54423084,410.571552783153
329849.850703758,7743571.20949522,409.101618610349
329851.363484928,7743685.95485356,407.824008243069
329851.065658824,7743691.77944774,407.6944548197
329851.172972315,7743831.61821518,404.876122028929
329851.374021158,7743868.86660634,403.360914993452
329850.862853027,7744010.25542683,403.381014066238
329851.362681642,7744715.12228613,410.489840004708
329851.3627092,7745028.71872507,410.566105363753
329850.859735335,7745586.77969934,411.948149954814
329850.269288323,7743200,404.514081129517
329851.362528415,7743204.15606872,404.565019806533
329851.3625461,7743209.85840444,404.638559897528
329851.362568499,7743215.5607972,404.714273236346
329851.362596605,7743221.26325078,404.792218099605
329851.362560665,7743226.96553006,404.872449617799
329851.362477279,7743232.6677054,404.955020043298
329851.362393841,7743238.36994037,405.039979521554
329851.362311654,7743244.072239,405.127374236899
329851.36223219,7743249.77460526,405.217246317824
329851.362157083,7743255.47704308,405.30963349339
329851.362088135,7743261.17955628,405.404568821891
329851.362027301,7743266.88214857,405.502080505044
329851.361976692,7743272.58482354,405.602191798059
329851.361938565,7743278.28758461,405.704921020384
329851.361915319,7743283.99043511,405.810281666744
329851.361909498,7743289.69337817,405.918282610125
329851.36192379,7743295.39641686,406.028928381916
329851.361961035,7743301.0995541,406.14221950641
329851.362609837,7743305.38157109,406.232636030397
329851.361808219,7743309.62480777,406.316488093038
329851.361748533,7743315.32754616,406.436321312707
329851.361708774,7743321.03039568,406.5587741412
329851.361691991,7743326.73335957,406.683833301739
329851.361701415,7743332.43644094,406.811483098137
329851.361740496,7743338.13964275,406.941705326945
329851.361812932,7743343.84296783,407.074479548719
329851.361922714,7743349.54641882,407.20978291287
329851.362074166,7743355.24999813,407.347590234404
329851.362271998,7743360.95370787,407.487874100519
329851.362521374,7743366.65754981,407.630605068593
329851.362615948,7743372.36102094,407.775726988016
329851.362671298,7743378.0643916,407.923209656028
329851.362788491,7743383.76788801,408.073025804721
329851.362976305,7743389.47151194,408.225135290813
329851.363245197,7743395.17526446,408.379490911122
329851.36360791,7743400.87914501,408.53603130897
329851.364080246,7743406.58314983,408.694668036462
329851.364681949,7743412.28726911,408.85526395235
329851.365437542,7743417.99148248,409.017598947544
329851.862516215,7743421.51691053,409.127109921111
329851.357789544,7743426.50673249,409.262233662558
329851.357900179,7743432.21095736,409.426882392218
329851.358108674,7743437.91531971,409.590976059376
329851.358432521,7743443.61977361,409.75303736278
329851.358886683,7743449.32424223,409.911027384994
329851.359477368,7743455.02861454,410.062264210491
329851.360193927,7743460.73275066,410.203395992951
329851.361000784,7743466.43649956,410.330461874933
329851.361832516,7743472.13973018,410.439063892209
329851.387662703,7743477.82664404,410.525292037501
329851.363356839,7743489.24583472,410.610453607683
329851.363328605,7743494.94736326,410.605127193051
329851.063182088,7743500.82536692,410.553016020986
329851.580058095,7743506.22867767,410.505960612434
329851.361382386,7743512.05397666,410.396755073658
329851.360395566,7743517.75722709,410.274284428471
329851.359481775,7743523.46091228,410.134900279307
329851.358741806,7743529.16473607,409.985858234449
329851.358220194,7743534.86834007,409.834685659322
329851.357900579,7743540.57138593,409.688628183568
329851.357713883,7743546.27361381,409.554241070085
329851.357520402,7743551.97489133,409.437205202604
329851.357009747,7743557.67552717,409.341235702584
329851.35585126,7743563.37743703,409.261030118583
329851.354856459,7743569.08182839,409.173002262086
329851.362609837,7743573.34337138,409.097336694708
329851.369952419,7743577.61011147,409.01643323061
329851.369035272,7743583.31256853,408.903546380267
329851.368114532,7743589.0154257,408.788240445155
329851.367281584,7743594.71861586,408.674259798651
329851.366610604,7743600.4220001,408.565716227626
329851.366144353,7743606.12541497,408.46642832937
329851.365897764,7743611.82874422,408.379507049071
329851.365855436,7743617.53203125,408.30815262778
329851.365863331,7743623.23541094,408.259190982006
329851.365756885,7743628.93834546,408.237374869579
329851.365720473,7743634.64046685,408.229958262123
329851.36571194,7743640.34214531,408.224094574541
329851.365689058,7743646.04362164,408.214057878428
329851.365628025,7743651.74498162,408.196752479927
329851.365507872,7743657.44628261,408.169772972405
329851.365309678,7743663.14759204,408.130993666583
329851.365017172,7743668.84899482,408.078512044724
329851.364617868,7743674.55059372,408.010670661163
329851.364105657,7743680.25250598,407.92613112101
329851.361970903,7743697.36117523,407.566835551051
329851.361159851,7743703.0651473,407.414013403772
329851.360422026,7743708.76957576,407.248301472233
329851.359830185,7743714.4742601,407.073436178979
329851.359456186,7743720.17890656,406.894062013829
329851.359367803,7743725.8831515,406.715565541913
329851.359626363,7743731.58658977,406.543936176509
329851.360279697,7743737.28878328,406.385766844914
329851.865809516,7743742.27613865,406.265918263593
329851.363074682,7743745.81189079,406.191656903033
329851.362133029,7743751.51868357,406.103079292551
329851.361775919,7743757.22405531,406.048827521859
329851.361570423,7743762.9279752,406.018716785211
329851.361404725,7743768.63083737,406.002843391307
329851.361255425,7743774.33283494,405.992775269664
329851.361118635,7743780.03408183,405.980953596837
329851.361005667,7743785.73468886,405.960527962458
329851.360940345,7743791.43480044,405.925249619755
329851.360956859,7743797.13462166,405.869355072936
329851.361097186,7743802.8344464,405.787491887583
329851.361401081,7743808.53469102,405.674842567638
329851.361871204,7743814.2359063,405.527758455565
329851.362407924,7743819.93867167,405.345131930009
329851.362781239,7743825.64331033,405.129873207635
329851.362416885,7743837.05728213,404.632475725106
329851.361650306,7743842.76518627,404.371160826018
329851.360389735,7743848.47231381,404.115576517564
329851.358841103,7743854.17798471,403.874723610345
329851.357261924,7743859.88192206,403.65519011625
329851.355864483,7743865.58425506,403.460546126442
329851.370305628,7743874.09940161,403.217490598432
329851.369439133,7743879.80502614,403.084187351816
329851.368645147,7743885.50970279,402.972433588241
329851.367954629,7743891.21365202,402.880061092895
329851.367373793,7743896.91705887,402.805107979648
329851.366897193,7743902.62006869,402.745867309077
329851.366514681,7743908.32279249,402.700870746381
329851.366214786,7743914.02531412,402.668853193115
329851.365986222,7743919.72769682,402.648716596448
329851.365818501,7743925.42998838,402.639498631576
329851.365702144,7743931.1322251,402.6403474378
329851.365628703,7743936.83443475,402.650502071193
329851.365590727,7743942.53663879,402.669277919881
329851.365581685,7743948.23885413,402.696056293067
329851.365595877,7743953.94109448,402.730277476861
329851.36562832,7743959.64337151,402.771436646865
329851.365674585,7743965.34569582,402.819082084249
329851.365730568,7743971.04807768,402.872815111364
329851.365792187,7743976.75052758,402.932290990604
329851.365854981,7743982.45305636,402.997219664907
329851.365913657,7743988.1556748,403.067364647465
329851.365961646,7743993.85839251,403.142537695384
329851.365990825,7743999.56121593,403.222586461513
329851.365991573,7744005.26414583,403.307372716114
329851.361337546,7744013.79528734,403.442636407888
329851.361704356,7744019.49740913,403.538400223901
329851.362035312,7744025.19967319,403.638035151575
329851.362325848,7744030.90207388,403.74104037543
329851.362571535,7744036.60460085,403.846771622407
329851.362768586,7744042.30723867,403.954450168873
329851.362914333,7744048.00996699,404.063184675894
329851.363007648,7744053.71276132,404.172001026971
329851.363049332,7744059.41559402,404.279876458155
329851.363042466,7744065.11843567,404.385775988735
329851.362992689,7744070.82125677,404.488690572629
329851.36290836,7744076.52402938,404.587676919949
329851.362800564,7744082.22672886,404.681898367229
329851.36268296,7744087.92933502,404.770664542435
329851.362628167,7744093.63172988,404.853459898517
329851.362684082,7744099.33382163,404.929974850948
329851.362763031,7744105.03581045,405.00011465372
329851.362889231,7744110.73772746,405.063929568932
329851.363098458,7744116.43960588,405.121526741903
329851.363457293,7744122.14148239,405.172956735138
329851.364125503,7744127.84350512,405.218776077379
329851.365481219,7744133.54708521,405.271162136847
329851.366387371,7744139.25294366,405.395998283031
329851.366142687,7744144.95487451,405.531416916802
329851.365284754,7744150.65549046,405.624141709091
329851.364494107,7744156.35656911,405.690242339976
329851.363901217,7744162.05787873,405.741624696305
329851.363457948,7744167.75919862,405.783021958157
329851.363119278,7744173.46045403,405.816322449582
329851.362858677,7744179.16163607,405.842380443486
329851.362661658,7744184.86276092,405.861662736269
329851.362520092,7744190.56385312,405.87450062515
329851.362428741,7744196.26493833,405.881198645652
329851.362383299,7744201.96604038,405.882086161433
329851.362379364,7744207.66718,405.877542502061
329851.362411982,7744213.36837426,405.868007774717
329851.36247556,7744219.06963629,405.853984688191
329851.362563994,7744224.77097514,405.836034124463
329851.362670926,7744230.47239592,405.814766174096
329851.362790061,7744236.1739,405.790827946742
329851.362915467,7744241.87548541,405.764889292804
329851.363041841,7744247.57714743,405.737627466327
329851.3631647,7744253.27887919,405.709711654968
329851.363280495,7744258.9806724,405.68178817718
329851.363386637,7744264.68251796,405.654467001899
329851.36348147,7744270.38440653,405.628310096312
329851.363564181,7744276.08632905,405.603821973633
329851.3636347,7744281.7882771,405.581442708083
329851.363693533,7744287.49024318,405.561543702231
329851.363741805,7744293.19222071,405.544426429992
329851.363780811,7744298.89420462,405.530321736617
329851.363812221,7744304.59619092,405.519397325081
329851.363837801,7744310.29817697,405.511761938765
329851.363859339,7744316.00016138,405.507474611054
329851.363878541,7744321.70214396,405.506554688738
329851.363896951,7744327.40412553,405.508992620373
329851.363915856,7744333.10610778,405.514759630039
329851.363936379,7744338.80809295,405.523818293236
329851.363959197,7744344.51008394,405.536127609806
329851.363984804,7744350.21208378,405.55165160095
329851.364013392,7744355.91409564,405.570360445628
329851.364044901,7744361.61612264,405.592232078207
329851.364079051,7744367.3181678,405.617251207193
329851.364115369,7744373.02023387,405.645408046567
329851.364153225,7744378.72232325,405.676693816435
329851.364191861,7744384.42443799,405.711098089699
329851.364230433,7744390.12657969,405.748605043229
329851.364268039,7744395.82874947,405.789190270632
329851.364303766,7744401.53094797,405.832818270224
329851.364336725,7744407.23317533,405.879440776513
329851.364366086,7744412.93543121,405.928996020251
329851.364391263,7744418.63771467,405.981408502402
329851.364411221,7744424.34002521,406.036589995072
329851.36442592,7744430.0423609,406.094445410771
329851.364434903,7744435.74472042,406.154866983509
329851.364437999,7744441.4471022,406.217742843451
329851.866311489,7744444.99470282,406.257521808558
329851.362446438,7744449.98385358,406.316205327651
329851.362508094,7744455.6857566,406.384697091804
329851.362564476,7744461.38770453,406.455246210096
329851.362614972,7744467.08969509,406.527746826569
329851.362659141,7744472.79172598,406.602099748434
329851.362696703,7744478.49379497,406.678213345708
329851.3627275,7744484.19590002,406.756004025651
329851.362751462,7744489.8980393,406.835396256379
329851.362768563,7744495.60021123,406.916322191478
329851.362778785,7744501.30241447,406.998720960641
329851.362782082,7744507.00464791,407.082537697078
329851.362778353,7744512.70691067,407.167722373026
329851.362767421,7744518.40920197,407.254228511712
329851.362749017,7744524.11152117,407.342011837199
329851.36272277,7744529.81386764,407.431028916462
329851.362688207,7744535.51624072,407.521235838725
329851.362644753,7744541.21863966,407.612586969324
329851.362643397,7744546.92111205,407.705038595783
329851.362740562,7744552.62370644,407.798542325602
329851.362826024,7744558.32631652,407.893030120053
